iter,version,params,episodes,mean_rewards,total_run_time,epsilon
624,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v0'}",1000,31.89,0.4629385471343994,0.0
625,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.001, 'version': 'v1'}",1000,35.51,0.5147559642791748,0.0
626,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v0'}",1000,58.33,0.5877895355224609,0.0
627,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.01, 'version': 'v1'}",1000,35.07,0.4827148914337158,0.0
628,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v0'}",1000,78.86,0.6821284294128418,0.0
629,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.05, 'version': 'v1'}",1000,51.51,0.5968313217163086,0.0
630,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v0'}",1000,88.04,0.8177404403686523,0.0
631,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.001, 'learning_rate_a': 0.1, 'version': 'v1'}",1000,109.76,0.8405299186706543,0.0
632,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v0'}",100,22.03,0.09201312065124512,0.0
633,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.001, 'version': 'v1'}",100,27.32,0.10827279090881348,0.0
634,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v0'}",100,30.96,0.10534858703613281,0.0
635,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.01, 'version': 'v1'}",100,19.52,0.08580493927001953,0.0
636,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v0'}",100,26.05,0.09464359283447266,0.0
637,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.05, 'version': 'v1'}",100,16.44,0.08431792259216309,0.0
638,v0,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v0'}",100,30.37,0.10325860977172852,0.0
639,v1,"{'discount_factor_g': 0.99, 'discretizer': 15, 'epsilon_decay_rate': 0.01, 'learning_rate_a': 0.1, 'version': 'v1'}",100,24.77,0.09369111061096191,0.0
